40	338	0	3	0	14	1729	0
40	339	0	3	0	14	1730	0
40	340	0	3	0	14	1731	0
40	341	0	3	0	14	1732	0
40	342	0	3	0	14	1733	0
40	343	0	3	0	14	1734	0
40	344	0	3	0	14	1735	0
40	345	0	3	0	14	1736	0
40	346	0	3	0	14	1737	0
40	347	0	3	0	14	1738	0
40	348	0	3	0	14	1739	0
40	349	0	3	0	14	1628	0
40	350	0	3	0	14	1629	0
40	351	0	3	0	14	1630	0
40	352	0	3	0	14	1631	0
40	353	0	3	0	14	1632	0
40	354	0	3	0	14	1633	0
40	355	0	3	0	14	1634	0
40	356	0	3	0	14	1635	0
40	357	0	3	0	14	1636	0
40	358	0	3	0	14	1637	0
40	359	0	3	0	14	1638	0
40	360	0	3	0	14	1639	0
40	361	0	3	0	14	1640	0
40	362	0	3	0	14	1641	0
40	363	0	3	0	14	1642	0
40	364	0	3	0	14	1643	0
40	365	0	3	0	14	1644	0
40	366	0	3	0	14	1645	0
40	367	0	3	0	14	1646	0
40	368	0	3	0	14	1647	0
40	369	0	3	0	14	1648	0
40	370	0	3	0	14	1649	0
40	371	0	3	0	14	1650	0
40	372	0	3	0	14	1651	0
40	373	0	3	0	14	1652	0
40	374	0	3	0	14	1653	0
40	375	0	3	0	14	1654	0
40	376	0	3	0	14	1655	0
40	377	0	3	0	14	1656	0
40	378	0	3	0	14	1657	0
40	379	0	3	0	14	1658	0
40	380	0	3	0	14	1659	0
40	381	0	3	0	14	1660	0
40	382	0	3	0	14	1661	0
40	383	0	3	0	14	1662	0
40	384	0	3	0	14	1663	0
40	385	0	3	0	14	1664	0
40	386	0	3	0	14	1665	0
40	387	0	3	0	14	1666	0
40	388	0	3	0	14	1667	0
40	389	0	3	0	14	1668	0
40	390	0	3	0	14	1669	0
40	391	0	3	0	14	1670	0
40	392	0	3	0	14	1671	0
40	393	0	3	0	14	1672	0
40	394	0	3	0	14	1673	0
40	395	0	3	0	14	1674	0
40	396	0	3	0	14	1675	0
40	397	0	3	0	14	1676	0
40	398	0	3	0	14	1677	0
40	399	0	3	0	14	1678	0
40	400	0	3	0	14	1679	0
40	401	0	3	0	14	1680	0
40	402	0	3	0	14	1681	0
40	403	0	3	0	14	1682	0
40	404	0	3	0	14	1683	0
41	76	0	1	1	14	49	0
41	78	0	1	2	14	49	0
41	79	0	1	3	14	49	0
41	80	0	1	0	14	49	0
41	86	0	1	1	14	50	0
41	100	0	1	2	14	50	0
41	101	0	1	3	14	50	0
41	102	0	1	4	14	50	0
41	103	0	1	5	14	50	0
41	104	0	1	6	14	50	0
41	105	0	1	7	14	50	0
41	106	0	1	8	14	50	0
41	107	0	1	9	14	50	0
41	108	0	1	10	14	50	0
41	109	0	1	11	14	50	0
41	110	0	1	12	14	50	0
41	112	0	1	1	14	68	0
43	106	0	3	0	14	1684	0
43	107	0	3	0	14	1685	0
43	108	0	3	0	14	1686	0
43	109	0	3	0	14	1687	0
43	110	0	3	0	14	1688	0
43	111	0	3	0	14	1689	0
43	112	0	3	0	14	1690	0
43	113	0	3	0	14	1691	0
43	114	0	3	0	14	1692	0
43	115	0	3	0	14	1693	0
43	116	0	3	0	14	1694	0
43	117	0	3	0	14	1695	0
43	118	0	3	0	14	1696	0
43	119	0	3	0	14	1697	0
43	120	0	3	0	14	1698	0
43	121	0	3	0	14	1699	0
43	122	0	3	0	14	1700	0
43	123	0	3	0	14	1701	0
43	124	0	3	0	14	1702	0
43	125	0	3	0	14	1703	0
43	126	0	3	0	14	1704	0
43	127	0	3	0	14	1705	0
43	128	0	3	0	14	1706	0
43	129	0	3	0	14	1707	0
43	130	0	3	0	14	1708	0
43	131	0	3	0	14	1709	0
43	132	0	3	0	14	1710	0
43	133	0	3	0	14	1711	0
43	134	0	3	0	14	1712	0
43	135	0	3	0	14	1713	0
43	136	0	3	0	14	1714	0
43	137	0	3	0	14	1715	0
43	138	0	3	0	14	1716	0
43	139	0	3	0	14	1717	0
43	140	0	3	0	14	1718	0
43	141	0	3	0	14	1719	0
43	142	0	3	0	14	1720	0
43	143	0	3	0	14	1721	0
43	144	0	3	0	14	1722	0
43	145	0	3	0	14	1723	0
43	146	0	3	0	14	1724	0
43	147	0	3	0	14	1725	0
43	148	0	3	0	14	1726	0
43	149	0	3	0	14	1727	0
43	150	0	3	0	14	1728	0
43	151	0	3	0	14	1729	0
43	152	0	3	0	14	1730	0
43	153	0	3	0	14	1731	0
43	154	0	3	0	14	1732	0
43	155	0	3	0	14	1733	0
43	156	0	3	0	14	1734	0
43	157	0	3	0	14	1735	0
43	158	0	3	0	14	1736	0
43	159	0	3	0	14	1737	0
43	160	0	3	0	14	1738	0
43	161	0	3	0	14	1739	0
43	162	0	3	0	14	1628	0
43	163	0	3	0	14	1629	0
43	164	0	3	0	14	1630	0
43	165	0	3	0	14	1631	0
43	166	0	3	0	14	1632	0
43	167	0	3	0	14	1633	0
43	168	0	3	0	14	1634	0
43	169	0	3	0	14	1635	0
43	170	0	3	0	14	1636	0
43	171	0	3	0	14	1637	0
43	172	0	3	0	14	1638	0
43	173	0	3	0	14	1639	0
43	174	0	3	0	14	1640	0
43	175	0	3	0	14	1641	0
43	176	0	3	0	14	1642	0
43	177	0	3	0	14	1643	0
43	178	0	3	0	14	1644	0
43	179	0	3	0	14	1645	0
43	180	0	3	0	14	1646	0
43	181	0	3	0	14	1647	0
43	182	0	3	0	14	1648	0
43	183	0	3	0	14	1649	0
43	184	0	3	0	14	1650	0
43	185	0	3	0	14	1651	0
43	186	0	3	0	14	1652	0
43	187	0	3	0	14	1653	0
43	188	0	3	0	14	1654	0
43	189	0	3	0	14	1655	0
43	190	0	3	0	14	1656	0
43	191	0	3	0	14	1657	0
43	192	0	3	0	14	1658	0
43	193	0	3	0	14	1659	0
43	194	0	3	0	14	1660	0
43	195	0	3	0	14	1661	0
43	196	0	3	0	14	1662	0
43	197	0	3	0	14	1663	0
43	198	0	3	0	14	1664	0
43	199	0	3	0	14	1665	0
43	200	0	3	0	14	1666	0
43	201	0	3	0	14	1667	0
43	202	0	3	0	14	1668	0
43	203	0	3	0	14	1669	0
43	204	0	3	0	14	1670	0
43	205	0	3	0	14	1671	0
43	206	0	3	0	14	1672	0
43	207	0	3	0	14	1673	0
43	208	0	3	0	14	1674	0
43	209	0	3	0	14	1675	0
43	210	0	3	0	14	1676	0
43	211	0	3	0	14	1677	0
43	212	0	3	0	14	1678	0
43	213	0	3	0	14	1679	0
43	214	0	3	0	14	1680	0
43	215	0	3	0	14	1681	0
43	216	0	3	0	14	1682	0
43	217	0	3	0	14	1683	0
45	76	0	1	1	14	49	0
45	78	0	1	2	14	49	0
45	79	0	1	3	14	49	0
45	80	0	1	0	14	49	0
45	86	0	1	1	14	50	0
45	100	0	1	2	14	50	0
45	101	0	1	3	14	50	0
45	102	0	1	4	14	50	0
45	103	0	1	5	14	50	0
45	104	0	1	6	14	50	0
45	105	0	1	7	14	50	0
45	106	0	1	8	14	50	0
45	107	0	1	9	14	50	0
45	108	0	1	10	14	50	0
45	109	0	1	11	14	50	0
45	110	0	1	12	14	50	0
45	112	0	1	1	14	68	0
48	7	0	1	1	5	261	0
48	8	0	1	2	5	261	0
99	7	0	1	1	5	261	0
99	8	0	1	2	5	261	0
99	9	0	1	3	5	261	0
99	10	0	1	4	5	261	0
99	11	0	1	5	5	261	0
99	12	0	1	6	5	261	0
99	13	0	1	7	5	261	0
99	14	0	1	8	5	261	0
99	15	0	1	9	5	261	0
99	16	0	1	10	5	261	0
99	17	0	1	1	5	262	0
99	18	0	1	2	5	262	0
99	19	0	1	3	5	262	0
99	20	0	1	4	5	262	0
99	21	0	1	5	5	262	0
99	22	0	1	6	5	262	0
99	23	0	1	7	5	262	0
99	24	0	1	8	5	262	0
99	25	0	1	9	5	262	0
99	26	0	1	10	5	262	0
114	24	0	1	1	5	261	0
114	25	0	1	1	5	262	0
114	26	0	1	1	5	263	0
114	27	0	1	1	5	264	0
114	28	0	1	1	5	265	0
114	29	0	1	1	5	266	0
134	3	0	1	1	5	261	0
134	4	0	1	2	5	261	0
134	5	0	1	3	5	261	0
134	6	0	1	4	5	261	0
134	7	0	1	5	5	261	0
134	8	0	1	6	5	261	0
134	9	0	1	7	5	261	0
134	10	0	1	8	5	261	0
134	11	0	1	9	5	261	0
134	12	0	1	10	5	261	0
134	13	0	1	11	5	261	0
134	14	0	1	12	5	261	0
134	15	0	1	13	5	261	0
134	16	0	1	14	5	261	0
134	17	0	1	15	5	261	0
134	18	0	1	16	5	261	0
134	19	0	1	17	5	261	0
134	20	0	1	18	5	261	0
134	21	0	1	19	5	261	0
134	22	0	1	20	5	261	0
134	23	0	1	21	5	261	0
134	24	0	1	22	5	261	0
134	25	0	1	23	5	261	0
144	208	0	1	1	13	383	1	0
144	209	0	1	1	13	383	2	0
144	210	0	1	1	13	383	3	0
144	211	0	1	1	13	383	4	0
144	212	0	1	1	13	383	5	0
144	213	0	1	1	13	383	6	0
144	214	0	1	1	13	383	7	0
144	215	0	1	1	13	383	8	0
144	220	0	3	8191	5	383	0
144	221	0	1	1	13	383	13	0
144	258	0	1	1	13	383	15	0
144	277	0	1	1	13	383	14	0
144	297	0	1	1	13	383	16	0
144	308	0	1	1	13	383	17	0
144	320	0	1	1	13	383	18	0
144	354	0	1	1	13	383	19	0
144	367	0	1	1	13	383	20	0
144	368	0	1	1	13	383	13	0
144	369	0	1	1	13	383	13	0
189	9	0	3	0	5	531	0
189	10	0	3	1	5	531	0
189	11	0	3	2	5	531	0
189	12	0	3	3	5	531	0
189	13	0	3	4	5	531	0
189	14	0	3	5	5	531	0
200	96	0	1	1	5	261	0
200	97	0	1	2	5	261	0
200	98	0	1	3	5	261	0
200	99	0	1	4	5	261	0
200	100	0	1	5	5	261	0
200	101	0	1	6	5	261	0
262	1	0	2	3	5	262	0
262	2	0	2	2	5	262	0
262	3	0	2	1	5	262	0
262	13	0	1	7	14	2646	0
262	13	1	1	7	14	2647	0
262	13	2	1	7	14	2648	0
262	15	0	1	8	14	2646	0
262	15	1	1	8	14	2647	0
262	15	2	1	8	14	2648	0
262	37	0	1	3	5	261	0
262	38	0	1	4	5	261	0
262	39	0	1	5	5	261	0
262	40	0	1	6	5	261	0
262	41	0	1	1	5	261	0
262	42	0	1	2	5	261	0
282	11	0	1	1	14	1413	0
282	12	0	1	63	14	1412	0
282	13	0	1	62	14	1412	0
282	14	0	1	60	14	1412	0
282	15	0	1	56	14	1412	0
282	16	0	1	48	14	1412	0
282	17	0	1	32	14	1412	0
282	18	0	1	1	14	1412	0
282	19	0	1	24	14	1412	0
286	93	0	1	0	13	331	0	0
286	94	0	1	0	13	331	1	0
286	95	0	1	0	13	331	2	0
286	96	0	1	0	13	331	3	0
286	97	0	1	0	13	331	4	0
286	98	0	1	0	13	331	5	0
286	99	0	1	0	13	331	6	0
286	100	0	1	0	13	331	7	0
286	101	0	1	0	13	331	8	0
286	102	0	1	0	13	331	9	0
286	103	0	1	0	13	331	10	0
286	104	0	1	0	13	331	11	0
286	105	0	1	0	13	331	12	0
286	106	0	1	0	13	331	13	0
286	107	0	1	0	13	331	14	0
286	108	0	1	0	13	331	15	0
286	109	0	1	0	13	331	16	0
286	110	0	1	0	13	331	17	0
286	111	0	1	0	13	331	18	0
286	112	0	1	0	13	331	19	0
286	113	0	1	0	13	331	20	0
286	114	0	1	0	13	331	21	0
286	115	0	1	0	13	331	22	0
286	116	0	1	0	13	331	23	0
286	117	0	1	0	13	331	24	0
286	118	0	1	0	13	331	25	0
286	121	0	1	1	13	331	26	0
286	122	0	1	1	13	331	27	0
286	123	0	1	1	13	331	28	0
286	124	0	1	1	13	331	29	0
286	125	0	1	1	13	331	30	0
286	126	0	1	1	13	331	31	0
286	132	0	3	0	5	330	0
286	133	0	3	1	5	330	0
286	134	0	3	2	5	330	0
286	135	0	3	3	5	330	0
286	136	0	3	4	5	330	0
286	137	0	3	5	5	330	0
286	138	0	3	6	5	330	0
286	139	0	3	7	5	330	0
286	140	0	3	8	5	330	0
286	141	0	3	9	5	330	0
286	142	0	3	10	5	330	0
286	143	0	3	11	5	330	0
286	144	0	3	12	5	330	0
286	145	0	3	13	5	330	0
286	146	0	3	14	5	330	0
286	147	0	3	15	5	330	0
286	148	0	3	16	5	330	0
286	149	0	3	17	5	330	0
286	150	0	3	18	5	330	0
286	151	0	3	19	5	330	0
286	152	0	3	20	5	330	0
286	153	0	3	21	5	330	0
286	154	0	3	22	5	330	0
286	155	0	3	23	5	330	0
286	156	0	3	24	5	330	0
289	43	0	1	5	5	261	0
289	44	0	1	1	5	261	0
289	46	0	1	1	5	261	0
289	47	0	1	5	5	261	0
289	49	0	1	1	5	261	0
289	50	0	1	5	5	261	0
289	52	0	1	1	5	261	0
289	53	0	1	5	5	261	0
289	55	0	1	1	5	261	0
289	56	0	1	5	5	261	0
291	0	0	3	0	4	149	0	5562	0
291	1	0	3	0	4	149	0	5563	0
291	2	0	3	0	4	149	0	5564	0
291	3	0	3	0	4	149	0	5565	0
291	4	0	3	0	4	149	0	5566	0
291	5	0	3	0	4	149	0	5567	0
291	6	0	1	1	14	636	0
291	7	0	1	2	14	636	0
291	8	0	1	3	14	636	0
291	9	0	1	4	14	636	0
291	10	0	1	5	14	636	0
291	11	0	1	6	14	636	0
293	3	0	3	0	4	149	0	5568	0
293	4	0	3	0	4	149	0	5569	0
293	5	0	3	0	4	149	0	5570	0
293	6	0	3	0	4	149	0	5571	0
299	26	0	1	1	5	75	0
299	27	0	1	2	5	75	0
299	28	0	1	3	5	75	0
299	29	0	1	4	5	75	0
299	30	0	1	5	5	75	0
299	31	0	1	6	5	75	0
299	32	0	1	7	5	75	0
299	33	0	1	8	5	75	0
299	34	0	1	9	5	75	0
299	35	0	1	10	5	75	0
299	36	0	1	11	5	75	0
299	37	0	1	12	5	75	0
299	38	0	1	13	5	75	0
299	39	0	1	14	5	75	0
299	40	0	1	15	5	75	0
299	41	0	1	16	5	75	0
299	42	0	1	17	5	75	0
325	92	0	1	0	5	158	0
325	94	0	2	11	5	156	0
325	95	0	1	1	5	158	0
325	96	0	1	4	5	158	0
325	97	0	1	6	5	158	0
325	98	0	1	5	5	158	0
325	99	0	1	9	5	158	0
325	100	0	1	3	5	158	0
325	101	0	1	8	5	158	0
325	102	0	1	2	5	158	0
325	103	0	1	7	5	158	0
325	104	0	1	10	5	158	0
325	113	0	2	10	5	156	0
325	115	0	2	9	5	156	0
325	116	0	2	8	5	156	0
325	117	0	2	7	5	156	0
325	118	0	2	6	5	156	0
325	119	0	2	5	5	156	0
325	120	0	2	4	5	156	0
325	121	0	2	3	5	156	0
325	122	0	2	2	5	156	0
329	34	0	1	1	14	1958	0
329	35	0	1	2	14	1958	0
329	36	0	1	3	14	1958	0
329	37	0	1	10	14	1958	0
329	38	0	1	4	14	1958	0
329	39	0	1	5	14	1958	0
329	40	0	1	6	14	1958	0
329	41	0	1	7	14	1958	0
329	42	0	1	8	14	1958	0
329	43	0	1	9	14	1958	0
329	44	0	1	11	14	1958	0
329	45	0	1	12	14	1958	0
329	46	0	1	13	14	1958	0
329	47	0	1	14	14	1958	0
329	48	0	1	15	14	1958	0
329	49	0	1	16	14	1958	0
329	50	0	1	17	14	1958	0
329	51	0	1	18	14	1958	0
329	52	0	1	19	14	1958	0
329	53	0	1	20	14	1958	0
329	54	0	1	21	14	1958	0
329	55	0	1	22	14	1958	0
329	56	0	1	23	14	1958	0
329	57	0	1	24	14	1958	0
329	58	0	1	25	14	1958	0
330	3	0	1	1	5	261	0
330	4	0	1	2	5	261	0
330	5	0	1	3	5	261	0
330	6	0	1	4	5	261	0
330	7	0	1	5	5	261	0
330	8	0	1	6	5	261	0
330	9	0	1	7	5	261	0
330	10	0	1	8	5	261	0
330	11	0	1	9	5	261	0
374	11	0	1	1	14	1050	0
374	12	0	1	2	14	1050	0
374	13	0	1	3	14	1050	0
374	14	0	1	4	14	1050	0
374	15	0	1	5	14	1050	0
391	13	0	3	0	14	84	0
391	14	0	3	1	14	84	0
391	15	0	3	2	14	84	0
391	16	0	3	3	14	84	0
391	17	0	3	4	14	84	0
391	18	0	3	5	14	84	0
391	19	0	3	6	14	84	0
391	20	0	3	7	14	84	0
391	21	0	3	8	14	84	0
391	22	0	3	9	14	84	0
391	29	0	3	0	14	82	0
391	31	0	3	0	14	81	0
391	32	0	3	1	14	81	0
391	33	0	3	2	14	81	0
391	34	0	3	3	14	81	0
391	35	0	3	4	14	81	0
391	36	0	3	5	14	81	0
391	37	0	3	6	14	81	0
391	38	0	3	7	14	81	0
391	40	0	3	8	14	81	0
391	47	0	3	9	14	81	0
391	48	0	3	1	14	82	0
391	50	0	3	2	14	82	0
391	51	0	3	3	14	82	0
391	52	0	3	4	14	82	0
391	53	0	3	5	14	82	0
391	54	0	3	6	14	82	0
391	55	0	3	7	14	82	0
391	56	0	3	8	14	82	0
391	57	0	3	9	14	82	0
391	63	0	3	0	14	83	0
391	64	0	3	1	14	83	0
391	65	0	3	2	14	83	0
391	67	0	3	3	14	83	0
391	68	0	3	4	14	83	0
391	69	0	3	5	14	83	0
391	70	0	3	6	14	83	0
391	71	0	3	7	14	83	0
391	72	0	3	8	14	83	0
391	73	0	3	9	14	83	0
391	74	0	3	0	5	261	0
391	75	0	3	1	5	261	0
391	76	0	3	2	5	261	0
391	77	0	3	3	5	261	0
391	81	0	3	4	5	261	0
391	82	0	3	5	5	261	0
391	83	0	3	6	5	261	0
391	84	0	3	7	5	261	0
391	85	0	3	8	5	261	0
391	86	0	3	9	5	261	0
391	87	0	3	10	5	261	0
391	88	0	3	11	5	261	0
391	89	0	3	12	5	261	0
391	90	0	3	13	5	261	0
391	91	0	3	14	5	261	0
391	101	0	1	1	5	262	0
391	102	0	1	1	5	262	0
391	103	0	1	1	5	262	0
391	104	0	1	1	5	262	0
391	105	0	1	1	5	262	0
391	106	0	1	1	5	262	0
391	107	0	1	1	5	262	0
391	108	0	1	1	5	262	0
391	109	0	1	1	5	262	0
391	110	0	1	1	5	262	0
391	112	0	1	1	14	135	0
391	118	0	3	0	14	2131	0
391	119	0	3	1	14	2131	0
391	120	0	3	2	14	2131	0
391	121	0	3	3	14	2131	0
391	122	0	3	4	14	2131	0
391	123	0	3	5	14	2131	0
391	124	0	3	6	14	2131	0
391	125	0	3	7	14	2131	0
391	126	0	3	8	14	2131	0
391	127	0	3	9	14	2131	0
391	128	0	1	0	14	2133	0
391	129	0	1	1	14	2133	0
391	130	0	1	2	14	2133	0
391	145	0	3	0	14	2132	0
391	146	0	3	1	14	2132	0
391	147	0	3	2	14	2132	0
391	148	0	3	3	14	2132	0
391	149	0	3	4	14	2132	0
391	150	0	3	5	14	2132	0
391	151	0	3	6	14	2132	0
391	152	0	3	7	14	2132	0
391	153	0	3	8	14	2132	0
391	154	0	3	9	14	2132	0
391	155	0	1	0	14	2134	0
391	157	0	1	1	14	2134	0
411	9	0	1	1	14	2247	0
411	10	0	1	2	14	2247	0
411	11	0	1	3	14	2247	0
411	12	0	1	0	14	2247	0
433	20	0	3	0	14	2469	0
433	21	0	3	0	14	2470	0
433	22	0	3	0	14	2471	0
433	23	0	3	0	14	2472	0
434	96	0	3	3	4	149	0	2128	0
434	97	0	3	0	4	149	0	2116	0
434	98	0	3	0	4	149	0	2110	0
434	99	0	3	0	4	149	0	2122	0
434	107	0	3	0	4	149	0	2128	0
434	108	0	3	0	4	149	0	2152	0
434	109	0	3	0	4	149	0	2169	0
434	110	0	3	0	4	149	0	1985	0
434	117	0	3	0	4	149	0	2169	0
434	118	0	3	0	4	149	0	2162	0
434	119	0	3	0	4	149	0	1985	0
434	128	0	3	1	4	149	0	1982	0
434	129	0	3	0	4	149	0	1957	0
434	130	0	3	0	4	149	0	1965	0
434	131	0	3	0	4	149	0	2126	0
434	132	0	3	0	4	149	0	1985	0
434	138	0	3	0	4	149	0	1982	0
434	139	0	3	0	4	149	0	1985	0
434	142	0	3	24	1	7	0
434	143	0	3	25	1	7	0
434	144	0	3	26	1	7	0
434	145	0	3	28	1	7	0
434	146	0	3	27	1	7	0
434	147	0	3	3	4	149	0	2128	0
434	147	1	3	0	4	149	0	2116	0
434	147	2	3	0	4	149	0	2110	0
434	147	3	3	0	4	149	0	2122	0
434	148	0	3	0	4	149	0	2128	0
434	148	1	3	0	4	149	0	2169	0
434	148	2	3	0	4	149	0	2152	0
434	148	3	3	0	4	149	0	1985	0
434	149	0	3	0	4	149	0	2162	0
434	149	1	3	0	4	149	0	2169	0
434	149	2	3	0	4	149	0	1985	0
434	150	0	3	1	4	149	0	1982	0
434	150	1	3	0	4	149	0	1957	0
434	150	2	3	0	4	149	0	1965	0
434	150	3	3	0	4	149	0	2126	0
434	150	4	3	0	4	149	0	1985	0
434	151	0	3	0	4	149	0	1982	0
434	151	1	3	0	4	149	0	1985	0
435	95	0	3	3	4	149	0	2162	0
435	96	0	3	1	4	149	0	1957	0
435	97	0	3	0	4	149	0	2169	0
435	104	0	3	1	4	149	0	1957	0
435	105	0	3	1	4	149	0	1942	0
435	106	0	3	0	4	149	0	2169	0
435	115	0	3	3	4	149	0	2152	0
435	116	0	3	1	4	149	0	1985	0
435	117	0	3	1	4	149	0	2128	0
435	118	0	3	0	4	149	0	2169	0
435	119	0	3	0	4	149	0	2126	0
